,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG
765,Matthieu Dreyer,FRA,GK,Caen,fr Ligue 1,27.0,1989.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
766,Danny Drinkwater,GBR,MF,Leicester City,eng Premier League,26.0,1990.0,27.4,6.0,0.0,0.0,46.0,10.0,1.0,28.0,42.0,58.0,0.0,0.0,0.0
767,Josip Drmić,CHE,FW,M'Gladbach,de Bundesliga,23.0,1992.0,3.1,0.0,0.0,0.0,6.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0
768,Jaroslav Drobný,CZE,GK,Werder Bremen,de Bundesliga,36.0,1979.0,9.4,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
769,Óscar Duarte,CRI,DF,Espanyol,es La Liga,27.0,1989.0,12.5,4.0,0.0,0.0,8.0,2.0,2.0,0.0,23.0,10.0,0.0,0.0,0.0
770,Rubén Duarte,ESP,DF,Espanyol,es La Liga,20.0,1995.0,1.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0
771,Leo Dubois,FRA,DF,Nantes,fr Ligue 1,21.0,1994.0,34.8,2.0,0.0,0.0,22.0,25.0,0.0,160.0,65.0,59.0,1.0,0.0,1.0
772,Duda,PRT,MF,Málaga,es La Liga,36.0,1980.0,4.3,3.0,0.0,0.0,8.0,17.0,1.0,56.0,6.0,6.0,0.0,0.0,0.0
773,Ondrej Duda,SVK,"FW,MF",Hertha BSC,de Bundesliga,21.0,1994.0,0.8,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0
774,Alfred Duncan,GHA,MF,Sassuolo,it Serie A,23.0,1993.0,14.8,4.0,0.0,0.0,30.0,16.0,1.0,47.0,14.0,28.0,1.0,0.0,0.0
775,Maxime Dupé,FRA,GK,Nantes,fr Ligue 1,23.0,1993.0,16.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
776,Erik Durm,DEU,"MF,DF",Dortmund,de Bundesliga,24.0,1992.0,10.8,1.0,0.0,0.0,10.0,14.0,2.0,23.0,19.0,20.0,0.0,0.0,0.0
777,Jimmy Durmaz,SWE,MF,Toulouse,fr Ligue 1,27.0,1989.0,16.9,5.0,0.0,0.0,25.0,27.0,3.0,73.0,17.0,13.0,0.0,0.0,0.0
778,Riza Durmisi,DNK,DF,Betis,es La Liga,22.0,1994.0,26.5,4.0,0.0,0.0,23.0,33.0,2.0,161.0,31.0,33.0,0.0,0.0,0.0
780,Noë Dussenne,BEL,DF,Crotone,it Serie A,24.0,1992.0,5.2,2.0,2.0,1.0,15.0,7.0,0.0,3.0,15.0,12.0,0.0,1.0,0.0
781,Paulo Dybala,ARG,"MF,FW",Juventus,it Serie A,22.0,1993.0,23.8,2.0,0.0,0.0,22.0,52.0,12.0,117.0,19.0,12.0,0.0,0.0,0.0
782,Nathan Dyer,GBR,"MF,FW",Swansea City,eng Premier League,28.0,1987.0,2.4,0.0,0.0,0.0,4.0,7.0,0.0,6.0,3.0,4.0,0.0,0.0,0.0
783,Edin Džeko,BIH,FW,Roma,it Serie A,30.0,1986.0,33.9,4.0,0.0,0.0,52.0,51.0,28.0,22.0,12.0,11.0,4.0,0.0,0.0
784,Blerim Džemaili,CHE,MF,Bologna,it Serie A,30.0,1986.0,28.7,10.0,1.0,0.0,34.0,85.0,2.0,28.0,40.0,49.0,0.0,0.0,0.0
785,Elderson Echiéjilé,NGA,DF,Sporting Gijón,es La Liga,28.0,1988.0,2.2,0.0,0.0,0.0,5.0,4.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0
786,Edenílson,BRA,"MF,FW",Genoa,it Serie A,26.0,1989.0,10.0,3.0,2.0,1.0,14.0,10.0,0.0,75.0,20.0,13.0,0.0,0.0,0.0
787,Éder,ITA,"FW,MF",Inter,it Serie A,29.0,1986.0,16.5,3.0,0.0,0.0,29.0,33.0,4.0,41.0,9.0,19.0,0.0,0.0,0.0
788,Éder,PRT,FW,Lille,fr Ligue 1,28.0,1987.0,27.4,3.0,0.0,0.0,57.0,53.0,22.0,27.0,6.0,8.0,2.0,0.0,0.0
789,Odsonne Édouard,FRA,"FW,MF",Toulouse,fr Ligue 1,18.0,1998.0,6.4,0.0,0.0,0.0,2.0,8.0,2.0,6.0,4.0,4.0,0.0,0.0,0.0
790,Maximilian Eggestein,DEU,MF,Werder Bremen,de Bundesliga,19.0,1996.0,9.9,2.0,0.0,0.0,7.0,12.0,1.0,1.0,30.0,16.0,0.0,2.0,0.0
791,Ovie Ejaria,GBR,"FW,MF",Liverpool,eng Premier League,18.0,1997.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,Albin Ekdal,SWE,"MF,DF",Hamburger SV,de Bundesliga,27.0,1989.0,13.9,3.0,2.0,1.0,28.0,28.0,1.0,1.0,40.0,13.0,0.0,1.0,0.0
793,Omar Elabdellaoui,NOR,"DF,MF",Hull City,eng Premier League,24.0,1991.0,6.8,0.0,0.0,0.0,2.0,3.0,0.0,15.0,10.0,4.0,0.0,0.0,0.0
794,Andrew Eleftheriou,GBR,DF,Watford,eng Premier League,18.0,1997.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
795,Ahmed Elmohamady,EGY,"DF,MF",Hull City,eng Premier League,28.0,1987.0,28.0,3.0,1.0,0.0,22.0,15.0,1.0,124.0,51.0,36.0,0.0,1.0,1.0
796,Mohamed Elneny,EGY,MF,Arsenal,eng Premier League,24.0,1992.0,7.7,1.0,0.0,0.0,10.0,5.0,0.0,8.0,8.0,14.0,0.0,0.0,0.0
797,Aritz Elustondo,ESP,DF,Real Sociedad,es La Liga,22.0,1994.0,5.1,0.0,1.0,0.0,5.0,1.0,0.0,6.0,12.0,7.0,0.0,1.0,0.0
798,Gorka Elustondo,ESP,DF,Athletic Club,es La Liga,29.0,1987.0,1.2,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0
799,Nico Elvedi,CHE,DF,M'Gladbach,de Bundesliga,19.0,1996.0,23.4,4.0,0.0,0.0,21.0,26.0,0.0,19.0,74.0,39.0,0.0,0.0,0.0
800,Rodrigo Ely,BRA,DF,Alavés,es La Liga,22.0,1993.0,8.8,4.0,0.0,0.0,9.0,6.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0
801,Breel Embolo,CHE,"FW,MF",Schalke 04,de Bundesliga,19.0,1997.0,3.8,0.0,0.0,0.0,7.0,8.0,7.0,6.0,6.0,7.0,0.0,0.0,0.0
802,Youssef En-Nesyri,MAR,FW,Málaga,es La Liga,19.0,1997.0,3.7,2.0,0.0,0.0,10.0,2.0,5.0,10.0,2.0,4.0,0.0,0.0,0.0
803,Sergi Enrich,ESP,FW,Eibar,es La Liga,26.0,1990.0,31.4,4.0,0.0,0.0,61.0,49.0,38.0,35.0,10.0,24.0,1.0,0.0,0.0
804,Juanan Entrena,ESP,MF,Granada,es La Liga,20.0,1996.0,1.1,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0
806,Vincent Enyeama,NGA,GK,Lille,fr Ligue 1,33.0,1982.0,31.7,4.0,0.0,0.0,0.0,5.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0
807,Mirko Eramo,ITA,MF,Sampdoria,it Serie A,27.0,1989.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
808,Kermit Erasmus,ZAF,FW,Rennes,fr Ligue 1,26.0,1990.0,1.9,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,Javier Eraso,ESP,MF,Athletic Club,es La Liga,26.0,1990.0,4.2,2.0,0.0,0.0,12.0,3.0,4.0,17.0,6.0,5.0,0.0,0.0,0.0
810,Mevlüt Erdinç,TUR,FW,Metz,fr Ligue 1,29.0,1987.0,15.6,1.0,0.0,0.0,9.0,10.0,18.0,7.0,3.0,5.0,0.0,0.0,0.0
811,Christian Eriksen,DNK,MF,Tottenham,eng Premier League,24.0,1992.0,35.1,0.0,0.0,0.0,20.0,27.0,2.0,246.0,25.0,35.0,0.0,0.0,0.0
812,Gonzalo Escalante,ARG,MF,Eibar,es La Liga,23.0,1993.0,22.4,9.0,1.0,0.0,49.0,22.0,2.0,8.0,42.0,43.0,1.0,0.0,0.0
813,Sergio Escudero,ESP,"DF,MF",Sevilla,es La Liga,26.0,1989.0,25.4,7.0,0.0,0.0,29.0,42.0,2.0,72.0,52.0,49.0,0.0,0.0,0.0
814,Bernardo Espinosa,COL,DF,Middlesbrough,eng Premier League,27.0,1989.0,10.8,2.0,0.0,0.0,17.0,7.0,1.0,2.0,21.0,17.0,0.0,1.0,0.0
815,Cristian Espinoza,ARG,MF,Alavés,es La Liga,21.0,1995.0,1.8,1.0,0.0,0.0,4.0,4.0,0.0,10.0,2.0,2.0,0.0,0.0,0.0
816,Michael Esser,DEU,GK,Darmstadt 98,de Bundesliga,28.0,1987.0,27.6,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,Alexander Esswein,DEU,MF,Hertha BSC,de Bundesliga,26.0,1990.0,14.7,4.0,0.0,0.0,21.0,25.0,2.0,38.0,33.0,18.0,0.0,0.0,0.0
818,Pervis Estupiñán,ECU,DF,Granada,es La Liga,18.0,1998.0,2.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,6.0,7.0,0.0,1.0,0.0
819,Beñat Etxebarria,ESP,MF,Athletic Club,es La Liga,29.0,1987.0,26.7,9.0,0.0,0.0,27.0,26.0,0.0,201.0,37.0,39.0,0.0,0.0,0.0
820,Xabier Etxeita,ESP,DF,Athletic Club,es La Liga,28.0,1987.0,7.9,2.0,0.0,0.0,5.0,4.0,0.0,1.0,15.0,13.0,0.0,1.0,0.0
821,Lucas Evangelista,BRA,MF,Udinese,it Serie A,21.0,1995.0,2.3,1.0,0.0,0.0,6.0,8.0,0.0,9.0,3.0,6.0,0.0,0.0,0.0
822,Jonny Evans,NIC,DF,West Brom,eng Premier League,28.0,1988.0,29.3,8.0,0.0,0.0,30.0,27.0,0.0,9.0,82.0,26.0,0.0,0.0,0.0
823,Patrice Evra,FRA,"DF,MF",Juventus,it Serie A,35.0,1981.0,2.8,0.0,0.0,0.0,5.0,1.0,0.0,7.0,3.0,4.0,0.0,0.0,0.0
824,Patrice Evra,FRA,DF,Marseille,fr Ligue 1,35.0,1981.0,9.6,3.0,0.0,0.0,17.0,13.0,3.0,21.0,17.0,19.0,0.0,0.0,0.0
825,Ewandro,BRA,"FW,MF",Udinese,it Serie A,20.0,1996.0,0.7,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
826,Edu Expósito,ESP,MF,La Coruña,es La Liga,19.0,1996.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
827,Erik Expósito,ESP,FW,Las Palmas,es La Liga,20.0,1996.0,1.8,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
828,Valentin Eysseric,FRA,"FW,MF",Nice,fr Ligue 1,24.0,1992.0,23.1,4.0,0.0,0.0,22.0,44.0,1.0,23.0,12.0,29.0,1.0,0.0,0.0
829,Marco Fabián,MEX,"MF,FW",Eint Frankfurt,de Bundesliga,27.0,1989.0,22.8,10.0,0.0,0.0,46.0,63.0,3.0,60.0,51.0,31.0,0.0,0.0,0.0
830,Łukasz Fabiański,POL,GK,Swansea City,eng Premier League,31.0,1985.0,37.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0
832,Fabinho,BRA,MF,Monaco,fr Ligue 1,22.0,1993.0,34.1,8.0,0.0,0.0,67.0,68.0,0.0,13.0,56.0,77.0,1.0,1.0,0.0
833,Fábio,BRA,DF,Middlesbrough,eng Premier League,26.0,1990.0,20.5,8.0,0.0,0.0,29.0,21.0,4.0,71.0,37.0,51.0,0.0,0.0,0.0
834,Cesc Fàbregas,ESP,MF,Chelsea,eng Premier League,29.0,1987.0,14.9,8.0,0.0,0.0,23.0,18.0,0.0,85.0,14.0,27.0,0.0,0.0,0.0
835,Ralf Fährmann,DEU,GK,Schalke 04,de Bundesliga,27.0,1988.0,34.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
836,Fayçal Fajr,MAR,MF,La Coruña,es La Liga,27.0,1988.0,13.4,3.0,1.0,1.0,21.0,22.0,2.0,105.0,7.0,22.0,0.0,0.0,0.0
837,Radamel Falcao,COL,FW,Monaco,fr Ligue 1,30.0,1986.0,21.4,2.0,0.0,0.0,27.0,26.0,12.0,4.0,10.0,12.0,1.0,0.0,0.0
838,Diego Falcinelli,ITA,FW,Crotone,it Serie A,25.0,1991.0,34.7,7.0,0.0,0.0,78.0,84.0,46.0,19.0,18.0,23.0,1.0,0.0,0.0
839,Diego Falcinelli,ITA,FW,Sassuolo,it Serie A,25.0,1991.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,Simon Falette,GIN,DF,Metz,fr Ligue 1,24.0,1992.0,34.3,7.0,0.0,0.0,38.0,32.0,0.0,5.0,98.0,15.0,1.0,0.0,0.0
841,Iago Falque,ESP,"FW,MF",Torino,it Serie A,26.0,1990.0,28.0,2.0,0.0,0.0,20.0,22.0,20.0,95.0,33.0,27.0,1.0,0.0,0.0
842,Rod Fanni,FRA,DF,Marseille,fr Ligue 1,34.0,1981.0,26.6,7.0,0.0,0.0,27.0,7.0,1.0,4.0,60.0,28.0,0.0,0.0,0.0
843,Paolo Faragò,ITA,MF,Cagliari,it Serie A,23.0,1993.0,3.9,1.0,0.0,0.0,9.0,9.0,0.0,7.0,7.0,15.0,0.0,0.0,0.0
844,Davide Faraoni,ITA,DF,Udinese,it Serie A,24.0,1991.0,3.7,2.0,0.0,0.0,8.0,1.0,0.0,13.0,6.0,16.0,0.0,1.0,0.0
845,Diego Farias,BRA,"MF,FW",Cagliari,it Serie A,26.0,1990.0,13.0,4.0,0.0,0.0,20.0,15.0,7.0,31.0,12.0,11.0,2.0,0.0,0.0
846,Federico Fazio,ARG,DF,Roma,it Serie A,29.0,1987.0,34.6,3.0,0.0,0.0,25.0,20.0,1.0,3.0,103.0,46.0,0.0,0.0,0.0
847,Nicolò Fazzi,ITA,"DF,MF",Crotone,it Serie A,21.0,1995.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
848,Zouhair Feddal,MAR,DF,Alavés,es La Liga,27.0,1989.0,24.9,8.0,2.0,2.0,30.0,11.0,1.0,4.0,64.0,19.0,0.0,0.0,0.0
849,Adam Federici,AUS,GK,Bournemouth,eng Premier League,31.0,1985.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,Artem Fedetskyi,UKR,DF,Darmstadt 98,de Bundesliga,31.0,1985.0,12.3,4.0,0.0,0.0,19.0,8.0,0.0,16.0,19.0,22.0,0.0,1.0,0.0
851,Sofiane Feghouli,DZA,"MF,FW",West Ham,eng Premier League,26.0,1989.0,11.6,1.0,1.0,0.0,11.0,18.0,2.0,64.0,14.0,13.0,0.0,1.0,0.0
852,Nabil Fekir,FRA,"MF,FW",Lyon,fr Ligue 1,23.0,1993.0,24.5,5.0,1.0,0.0,53.0,60.0,24.0,120.0,2.0,17.0,2.0,0.0,0.0
853,Marouane Fellaini,BEL,MF,Manchester Utd,eng Premier League,28.0,1987.0,17.8,9.0,1.0,0.0,41.0,20.0,3.0,4.0,30.0,41.0,0.0,2.0,0.0
854,Kiko Femenía,ESP,DF,Alavés,es La Liga,25.0,1991.0,27.8,5.0,0.0,0.0,17.0,23.0,6.0,66.0,45.0,41.0,0.0,0.0,0.0
855,Leroy Fer,NLD,MF,Swansea City,eng Premier League,26.0,1990.0,26.7,9.0,0.0,0.0,48.0,50.0,1.0,15.0,23.0,41.0,0.0,0.0,0.0
856,Julien Féret,FRA,MF,Caen,fr Ligue 1,34.0,1982.0,34.6,1.0,0.0,0.0,17.0,38.0,0.0,135.0,62.0,42.0,1.0,0.0,0.0
858,Bruno Fernandes,PRT,MF,Sampdoria,it Serie A,21.0,1994.0,19.0,2.0,0.0,0.0,21.0,40.0,3.0,121.0,11.0,13.0,0.0,0.0,0.0
859,Edimilson Fernandes,CHE,MF,West Ham,eng Premier League,20.0,1996.0,11.1,4.0,0.0,0.0,16.0,7.0,1.0,11.0,20.0,14.0,0.0,0.0,0.0
860,Gelson Fernandes,CHE,MF,Rennes,fr Ligue 1,29.0,1986.0,20.4,7.0,0.0,0.0,33.0,12.0,2.0,4.0,37.0,65.0,0.0,0.0,1.0
861,Álvaro Fernández,ESP,GK,Osasuna,es La Liga,18.0,1998.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,Andrés Fernández,ESP,GK,Villarreal,es La Liga,29.0,1986.0,14.6,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
863,Augusto Fernández,ARG,MF,Atlético Madrid,es La Liga,30.0,1986.0,1.6,0.0,0.0,0.0,1.0,4.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0
864,Carlos Fernández,ESP,FW,Sevilla,es La Liga,20.0,1996.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
865,Federico Fernández,ARG,DF,Swansea City,eng Premier League,27.0,1989.0,27.0,7.0,0.0,0.0,26.0,16.0,0.0,5.0,50.0,30.0,0.0,2.0,0.0
866,Mario Fernández,ESP,GK,Osasuna,es La Liga,28.0,1988.0,6.5,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0
867,Matías Fernández,CHL,MF,Milan,it Serie A,30.0,1986.0,7.2,1.0,0.0,0.0,10.0,13.0,0.0,16.0,2.0,13.0,0.0,0.0,0.0
868,Pablo Fernández,ESP,MF,Sporting Gijón,es La Liga,19.0,1996.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
869,Fernandinho,BRA,"MF,DF",Manchester City,eng Premier League,31.0,1985.0,30.6,4.0,2.0,0.0,48.0,36.0,2.0,24.0,65.0,55.0,0.0,2.0,0.0
870,Fernando,BRA,"MF,DF",Manchester City,eng Premier League,29.0,1987.0,6.3,3.0,0.0,0.0,11.0,7.0,0.0,1.0,14.0,14.0,0.0,0.0,0.0
871,Alex Ferrari,ITA,DF,Bologna,it Serie A,22.0,1994.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
872,Jordan Ferri,FRA,MF,Lyon,fr Ligue 1,24.0,1992.0,11.7,4.0,0.0,0.0,24.0,15.0,3.0,16.0,7.0,9.0,1.0,0.0,0.0
873,Marco Festa,ITA,GK,Crotone,it Serie A,24.0,1992.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,Markus Feulner,DEU,MF,Augsburg,de Bundesliga,34.0,1982.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
875,Riccardo Fiamozzi,ITA,MF,Genoa,it Serie A,23.0,1993.0,1.2,0.0,0.0,0.0,1.0,1.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0
876,Sam Field,GBR,MF,West Brom,eng Premier League,18.0,1998.0,3.1,2.0,0.0,0.0,5.0,2.0,0.0,7.0,4.0,6.0,0.0,0.0,0.0
877,Afonso Figueiredo,PRT,DF,Rennes,fr Ligue 1,23.0,1993.0,2.9,0.0,0.0,0.0,1.0,6.0,0.0,12.0,5.0,5.0,0.0,0.0,0.0
878,Alfreð Finnbogason,ISL,FW,Augsburg,de Bundesliga,27.0,1989.0,12.5,1.0,1.0,0.0,23.0,14.0,14.0,3.0,14.0,8.0,0.0,0.0,0.0
879,Vincenzo Fiorillo,ITA,GK,Pescara,it Serie A,26.0,1990.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,Roberto Firmino,BRA,FW,Liverpool,eng Premier League,24.0,1991.0,34.0,5.0,0.0,0.0,50.0,31.0,19.0,60.0,25.0,42.0,3.0,0.0,0.0
881,Viktor Fischer,DNK,"FW,MF",Middlesbrough,eng Premier League,22.0,1994.0,4.9,0.0,0.0,0.0,1.0,7.0,3.0,16.0,1.0,4.0,0.0,0.0,0.0
882,Mathieu Flamini,FRA,MF,Crystal Palace,eng Premier League,32.0,1984.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0
884,Jon Flanagan,GBR,DF,Burnley,eng Premier League,23.0,1993.0,4.0,2.0,0.0,0.0,9.0,2.0,0.0,5.0,14.0,14.0,0.0,0.0,0.0
885,Javier Flaño,ESP,DF,Osasuna,es La Liga,31.0,1984.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0
886,Miguel Flaño,ESP,DF,Osasuna,es La Liga,31.0,1984.0,11.5,3.0,0.0,0.0,11.0,5.0,1.0,1.0,29.0,8.0,0.0,0.0,0.0
887,Ashley Fletcher,GBR,FW,West Ham,eng Premier League,20.0,1995.0,4.1,2.0,0.0,0.0,9.0,5.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0
888,Darren Fletcher,SYC,MF,West Brom,eng Premier League,32.0,1984.0,35.9,0.0,0.0,0.0,22.0,24.0,1.0,31.0,44.0,30.0,0.0,0.0,0.0
889,Sergio Floccari,ITA,FW,Bologna,it Serie A,34.0,1981.0,2.7,0.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0,5.0,0.0,0.0,0.0
890,Alessandro Florenzi,ITA,"DF,MF",Roma,it Serie A,25.0,1991.0,8.3,3.0,0.0,0.0,9.0,12.0,0.0,47.0,19.0,12.0,0.0,1.0,0.0
891,Antonio Floro Flores,ITA,FW,Chievo,it Serie A,33.0,1983.0,6.1,0.0,0.0,0.0,6.0,18.0,9.0,4.0,2.0,8.0,0.0,0.0,0.0
892,Moryké Fofana,CIV,MF,Lorient,fr Ligue 1,24.0,1991.0,3.9,0.0,0.0,0.0,6.0,2.0,3.0,22.0,5.0,6.0,0.0,0.0,0.0
893,Seko Fofana,CIV,MF,Udinese,it Serie A,21.0,1995.0,20.2,3.0,0.0,0.0,25.0,15.0,2.0,18.0,32.0,19.0,0.0,1.0,0.0
894,Jonas Föhrenbach,DEU,DF,Freiburg,de Bundesliga,20.0,1996.0,1.1,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
895,Michael Folivi,GBR,FW,Watford,eng Premier League,18.0,1998.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,Andreu Fontàs,ESP,DF,Celta Vigo,es La Liga,26.0,1989.0,16.2,7.0,1.0,1.0,21.0,6.0,0.0,0.0,34.0,29.0,0.0,1.0,0.0
897,José Fonte,PRT,DF,Southampton,eng Premier League,32.0,1983.0,17.0,2.0,0.0,0.0,17.0,12.0,0.0,3.0,37.0,20.0,0.0,2.0,0.0
898,José Fonte,PRT,DF,West Ham,eng Premier League,32.0,1983.0,15.6,2.0,0.0,0.0,11.0,5.0,0.0,4.0,39.0,14.0,0.0,2.0,0.0
899,Pablo Fornals,ESP,MF,Málaga,es La Liga,20.0,1996.0,29.6,6.0,0.0,0.0,34.0,38.0,2.0,17.0,36.0,43.0,1.0,0.0,0.0
900,Michele Fornasier,ITA,DF,Pescara,it Serie A,22.0,1993.0,18.0,4.0,0.0,0.0,11.0,5.0,1.0,5.0,35.0,14.0,0.0,1.0,0.0
901,Emil Forsberg,SWE,"MF,FW",RB Leipzig,de Bundesliga,24.0,1991.0,26.0,1.0,1.0,0.0,26.0,51.0,6.0,130.0,46.0,24.0,1.0,0.0,0.0
902,Adam Forshaw,GBR,MF,Middlesbrough,eng Premier League,24.0,1991.0,29.9,4.0,0.0,0.0,34.0,33.0,1.0,51.0,36.0,42.0,1.0,0.0,0.0
903,Fraser Forster,GBR,GK,Southampton,eng Premier League,28.0,1988.0,38.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
904,Ben Foster,GBR,GK,West Brom,eng Premier League,33.0,1983.0,38.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
905,Timothy Fosu-Mensah,NLD,DF,Manchester Utd,eng Premier League,18.0,1998.0,1.1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0
906,Dimitri Foulquier,FRA,DF,Granada,es La Liga,23.0,1993.0,20.8,4.0,0.0,0.0,33.0,16.0,0.0,63.0,30.0,33.0,0.0,0.0,0.0
907,Raphael Framberger,DEU,"MF,DF",Augsburg,de Bundesliga,20.0,1995.0,1.6,0.0,0.0,0.0,2.0,2.0,0.0,2.0,6.0,4.0,0.0,0.0,0.0
908,Simon Francis,GBR,DF,Bournemouth,eng Premier League,31.0,1985.0,32.7,4.0,1.0,0.0,27.0,20.0,0.0,67.0,56.0,51.0,0.0,2.0,0.0
910,Mike Frantz,DEU,MF,Freiburg,de Bundesliga,29.0,1986.0,27.7,2.0,0.0,0.0,35.0,58.0,2.0,25.0,50.0,37.0,1.0,0.0,0.0
911,Ryan Fraser,SYC,MF,Bournemouth,eng Premier League,22.0,1994.0,19.6,3.0,0.0,0.0,18.0,64.0,2.0,127.0,13.0,13.0,5.0,0.0,0.0
912,Fabian Frei,CHE,MF,Mainz 05,de Bundesliga,27.0,1989.0,18.5,3.0,0.0,0.0,20.0,11.0,2.0,6.0,60.0,26.0,0.0,0.0,0.0
913,Remo Freuler,CHE,MF,Atalanta,it Serie A,24.0,1992.0,29.0,5.0,0.0,0.0,51.0,35.0,1.0,66.0,62.0,55.0,0.0,0.0,0.0
914,Nicolas Frey,FRA,DF,Chievo,it Serie A,32.0,1984.0,13.1,2.0,0.0,0.0,14.0,8.0,0.0,26.0,23.0,14.0,0.0,0.0,0.0
915,George Friend,GBR,DF,Middlesbrough,eng Premier League,28.0,1987.0,21.8,4.0,0.0,0.0,29.0,24.0,0.0,36.0,56.0,49.0,0.0,0.0,0.0
916,Clemens Fritz,DEU,MF,Werder Bremen,de Bundesliga,35.0,1980.0,14.3,5.0,0.0,0.0,28.0,45.0,0.0,9.0,24.0,32.0,0.0,0.0,0.0
917,Lukas Fröde,DEU,MF,Werder Bremen,de Bundesliga,21.0,1995.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,Zeki Fryers,GBR,DF,Crystal Palace,eng Premier League,23.0,1992.0,2.1,0.0,0.0,0.0,4.0,2.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0
919,Christian Fuchs,AUT,DF,Leicester City,eng Premier League,30.0,1986.0,34.5,10.0,0.0,0.0,29.0,10.0,1.0,96.0,68.0,76.0,0.0,0.0,0.0
